-1.000000,-1.000000,-0.000000
-0.959184,-1.000000,-0.000000
-0.918367,-1.000000,-0.000000
-0.877551,-1.000000,-0.000000
-0.836735,-1.000000,-0.000000
-0.795918,-1.000000,-0.000000
-0.755102,-1.000000,-0.000000
-0.714286,-1.000000,-0.000000
-0.673469,-1.000000,-0.000000
-0.632653,-1.000000,-0.000001
-0.591837,-1.000000,-0.000001
-0.551020,-1.000000,-0.000002
-0.510204,-1.000000,-0.000002
-0.469388,-1.000000,-0.000004
-0.428571,-1.000000,-0.000005
-0.387755,-1.000000,-0.000007
-0.346939,-1.000000,-0.000010
-0.306122,-1.000000,-0.000012
-0.265306,-1.000000,-0.000016
-0.224490,-1.000000,-0.000019
-0.183673,-1.000000,-0.000023
-0.142857,-1.000000,-0.000026
-0.102041,-1.000000,-0.000029
-0.061224,-1.000000,-0.000031
-0.020408,-1.000000,-0.000032
0.020408,-1.000000,-0.000032
0.061224,-1.000000,-0.000031
0.102041,-1.000000,-0.000029
0.142857,-1.000000,-0.000026
0.183673,-1.000000,-0.000023
0.224490,-1.000000,-0.000019
0.265306,-1.000000,-0.000016
0.306122,-1.000000,-0.000012
0.346939,-1.000000,-0.000010
0.387755,-1.000000,-0.000007
0.428571,-1.000000,-0.000005
0.469388,-1.000000,-0.000004
0.510204,-1.000000,-0.000002
0.551020,-1.000000,-0.000002
0.591837,-1.000000,-0.000001
0.632653,-1.000000,-0.000001
0.673469,-1.000000,-0.000000
0.714286,-1.000000,-0.000000
0.755102,-1.000000,-0.000000
0.795918,-1.000000,-0.000000
0.836735,-1.000000,-0.000000
0.877551,-1.000000,-0.000000
0.918367,-1.000000,-0.000000
0.959184,-1.000000,-0.000000
1.000000,-1.000000,-0.000000
-1.000000,-0.959184,-0.000000
-0.959184,-0.959184,-0.000000
-0.918367,-0.959184,-0.000000
-0.877551,-0.959184,-0.000000
-0.836735,-0.959184,-0.000000
-0.795918,-0.959184,-0.000000
-0.755102,-0.959184,-0.000000
-0.714286,-0.959184,-0.000000
-0.673469,-0.959184,-0.000001
-0.632653,-0.959184,-0.000001
-0.591837,-0.959184,-0.000002
-0.551020,-0.959184,-0.000003
-0.510204,-0.959184,-0.000005
-0.469388,-0.959184,-0.000008
-0.428571,-0.959184,-0.000011
-0.387755,-0.959184,-0.000016
-0.346939,-0.959184,-0.000021
-0.306122,-0.959184,-0.000028
-0.265306,-0.959184,-0.000035
-0.224490,-0.959184,-0.000043
-0.183673,-0.959184,-0.000050
-0.142857,-0.959184,-0.000058
-0.102041,-0.959184,-0.000064
-0.061224,-0.959184,-0.000068
-0.020408,-0.959184,-0.000070
0.020408,-0.959184,-0.000070
0.061224,-0.959184,-0.000068
0.102041,-0.959184,-0.000064
0.142857,-0.959184,-0.000058
0.183673,-0.959184,-0.000050
0.224490,-0.959184,-0.000043
0.265306,-0.959184,-0.000035
0.306122,-0.959184,-0.000028
0.346939,-0.959184,-0.000021
0.387755,-0.959184,-0.000016
0.428571,-0.959184,-0.000011
0.469388,-0.959184,-0.000008
0.510204,-0.959184,-0.000005
0.551020,-0.959184,-0.000003
0.591837,-0.959184,-0.000002
0.632653,-0.959184,-0.000001
0.673469,-0.959184,-0.000001
0.714286,-0.959184,-0.000000
0.755102,-0.959184,-0.000000
0.795918,-0.959184,-0.000000
0.836735,-0.959184,-0.000000
0.877551,-0.959184,-0.000000
0.918367,-0.959184,-0.000000
0.959184,-0.959184,-0.000000
1.000000,-0.959184,-0.000000
-1.000000,-0.918367,-0.000000
-0.959184,-0.918367,-0.000000
-0.918367,-0.918367,-0.000000
-0.877551,-0.918367,-0.000000
-0.836735,-0.918367,-0.000000
-0.795918,-0.918367,-0.000000
-0.755102,-0.918367,-0.000001
-0.714286,-0.918367,-0.000001
-0.673469,-0.918367,-0.000002
-0.632653,-0.918367,-0.000003
-0.591837,-0.918367,-0.000005
-0.551020,-0.918367,-0.000007
-0.510204,-0.918367,-0.000011
-0.469388,-0.918367,-0.000017
-0.428571,-0.918367,-0.000024
-0.387755,-0.918367,-0.000034
-0.346939,-0.918367,-0.000046
-0.306122,-0.918367,-0.000060
-0.265306,-0.918367,-0.000075
-0.224490,-0.918367,-0.000092
-0.183673,-0.918367,-0.000109
-0.142857,-0.918367,-0.000124
-0.102041,-0.918367,-0.000137
-0.061224,-0.918367,-0.000147
-0.020408,-0.918367,-0.000152
0.020408,-0.918367,-0.000152
0.061224,-0.918367,-0.000147
0.102041,-0.918367,-0.000137
0.142857,-0.918367,-0.000124
0.183673,-0.918367,-0.000109
0.224490,-0.918367,-0.000092
0.265306,-0.918367,-0.000075
0.306122,-0.918367,-0.000060
0.346939,-0.918367,-0.000046
0.387755,-0.918367,-0.000034
0.428571,-0.918367,-0.000024
0.469388,-0.918367,-0.000017
0.510204,-0.918367,-0.000011
0.551020,-0.918367,-0.000007
0.591837,-0.918367,-0.000005
0.632653,-0.918367,-0.000003
0.673469,-0.918367,-0.000002
0.714286,-0.918367,-0.000001
0.755102,-0.918367,-0.000001
0.795918,-0.918367,-0.000000
0.836735,-0.918367,-0.000000
0.877551,-0.918367,-0.000000
0.918367,-0.918367,-0.000000
0.959184,-0.918367,-0.000000
1.000000,-0.918367,-0.000000
-1.000000,-0.877551,-0.000000
-0.959184,-0.877551,-0.000000
-0.918367,-0.877551,-0.000000
-0.877551,-0.877551,-0.000000
-0.836735,-0.877551,-0.000000
-0.795918,-0.877551,-0.000001
-0.755102,-0.877551,-0.000001
-0.714286,-0.877551,-0.000002
-0.673469,-0.877551,-0.000003
-0.632653,-0.877551,-0.000006
-0.591837,-0.877551,-0.000010
-0.551020,-0.877551,-0.000015
-0.510204,-0.877551,-0.000023
-0.469388,-0.877551,-0.000035
-0.428571,-0.877551,-0.000050
-0.387755,-0.877551,-0.000070
-0.346939,-0.877551,-0.000095
-0.306122,-0.877551,-0.000124
-0.265306,-0.877551,-0.000157
-0.224490,-0.877551,-0.000191
-0.183673,-0.877551,-0.000226
-0.142857,-0.877551,-0.000258
-0.102041,-0.877551,-0.000285
-0.061224,-0.877551,-0.000305
-0.020408,-0.877551,-0.000315
0.020408,-0.877551,-0.000315
0.061224,-0.877551,-0.000305
0.102041,-0.877551,-0.000285
0.142857,-0.877551,-0.000258
0.183673,-0.877551,-0.000226
0.224490,-0.877551,-0.000191
0.265306,-0.877551,-0.000157
0.306122,-0.877551,-0.000124
0.346939,-0.877551,-0.000095
0.387755,-0.877551,-0.000070
0.428571,-0.877551,-0.000050
0.469388,-0.877551,-0.000035
0.510204,-0.877551,-0.000023
0.551020,-0.877551,-0.000015
0.591837,-0.877551,-0.000010
0.632653,-0.877551,-0.000006
0.673469,-0.877551,-0.000003
0.714286,-0.877551,-0.000002
0.755102,-0.877551,-0.000001
0.795918,-0.877551,-0.000001
0.836735,-0.877551,-0.000000
0.877551,-0.877551,-0.000000
0.918367,-0.877551,-0.000000
0.959184,-0.877551,-0.000000
1.000000,-0.877551,-0.000000
-1.000000,-0.836735,-0.000000
-0.959184,-0.836735,-0.000000
-0.918367,-0.836735,-0.000000
-0.877551,-0.836735,-0.000000
-0.836735,-0.836735,-0.000001
-0.795918,-0.836735,-0.000001
-0.755102,-0.836735,-0.000002
-0.714286,-0.836735,-0.000004
-0.673469,-0.836735,-0.000007
-0.632653,-0.836735,-0.000012
-0.591837,-0.836735,-0.000019
-0.551020,-0.836735,-0.000031
-0.510204,-0.836735,-0.000047
-0.469388,-0.836735,-0.000070
-0.428571,-0.836735,-0.000102
-0.387755,-0.836735,-0.000142
-0.346939,-0.836735,-0.000191
-0.306122,-0.836735,-0.000250
-0.265306,-0.836735,-0.000315
-0.224490,-0.836735,-0.000385
-0.183673,-0.836735,-0.000455
-0.142857,-0.836735,-0.000520
-0.102041,-0.836735,-0.000574
-0.061224,-0.836735,-0.000614
-0.020408,-0.836735,-0.000635
0.020408,-0.836735,-0.000635
0.061224,-0.836735,-0.000614
0.102041,-0.836735,-0.000574
0.142857,-0.836735,-0.000520
0.183673,-0.836735,-0.000455
0.224490,-0.836735,-0.000385
0.265306,-0.836735,-0.000315
0.306122,-0.836735,-0.000250
0.346939,-0.836735,-0.000191
0.387755,-0.836735,-0.000142
0.428571,-0.836735,-0.000102
0.469388,-0.836735,-0.000070
0.510204,-0.836735,-0.000047
0.551020,-0.836735,-0.000031
0.591837,-0.836735,-0.000019
0.632653,-0.836735,-0.000012
0.673469,-0.836735,-0.000007
0.714286,-0.836735,-0.000004
0.755102,-0.836735,-0.000002
0.795918,-0.836735,-0.000001
0.836735,-0.836735,-0.000001
0.877551,-0.836735,-0.000000
0.918367,-0.836735,-0.000000
0.959184,-0.836735,-0.000000
1.000000,-0.836735,-0.000000
-1.000000,-0.795918,-0.000000
-0.959184,-0.795918,-0.000000
-0.918367,-0.795918,-0.000000
-0.877551,-0.795918,-0.000001
-0.836735,-0.795918,-0.000001
-0.795918,-0.795918,-0.000002
-0.755102,-0.795918,-0.000004
-0.714286,-0.795918,-0.000008
-0.673469,-0.795918,-0.000013
-0.632653,-0.795918,-0.000023
-0.591837,-0.795918,-0.000037
-0.551020,-0.795918,-0.000060
-0.510204,-0.795918,-0.000092
-0.469388,-0.795918,-0.000137
-0.428571,-0.795918,-0.000198
-0.387755,-0.795918,-0.000276
-0.346939,-0.795918,-0.000373
-0.306122,-0.795918,-0.000486
-0.265306,-0.795918,-0.000614
-0.224490,-0.795918,-0.000750
-0.183673,-0.795918,-0.000886
-0.142857,-0.795918,-0.001012
-0.102041,-0.795918,-0.001119
-0.061224,-0.795918,-0.001196
-0.020408,-0.795918,-0.001236
0.020408,-0.795918,-0.001236
0.061224,-0.795918,-0.001196
0.102041,-0.795918,-0.001119
0.142857,-0.795918,-0.001012
0.183673,-0.795918,-0.000886
0.224490,-0.795918,-0.000750
0.265306,-0.795918,-0.000614
0.306122,-0.795918,-0.000486
0.346939,-0.795918,-0.000373
0.387755,-0.795918,-0.000276
0.428571,-0.795918,-0.000198
0.469388,-0.795918,-0.000137
0.510204,-0.795918,-0.000092
0.551020,-0.795918,-0.000060
0.591837,-0.795918,-0.000037
0.632653,-0.795918,-0.000023
0.673469,-0.795918,-0.000013
0.714286,-0.795918,-0.000008
0.755102,-0.795918,-0.000004
0.795918,-0.795918,-0.000002
0.836735,-0.795918,-0.000001
0.877551,-0.795918,-0.000001
0.918367,-0.795918,-0.000000
0.959184,-0.795918,-0.000000
1.000000,-0.795918,-0.000000
-1.000000,-0.755102,-0.000000
-0.959184,-0.755102,-0.000000
-0.918367,-0.755102,-0.000001
-0.877551,-0.755102,-0.000001
-0.836735,-0.755102,-0.000002
-0.795918,-0.755102,-0.000004
-0.755102,-0.755102,-0.000008
-0.714286,-0.755102,-0.000014
-0.673469,-0.755102,-0.000025
-0.632653,-0.755102,-0.000043
-0.591837,-0.755102,-0.000070
-0.551020,-0.755102,-0.000112
-0.510204,-0.755102,-0.000173
-0.469388,-0.755102,-0.000258
-0.428571,-0.755102,-0.000373
-0.387755,-0.755102,-0.000520
-0.346939,-0.755102,-0.000702
-0.306122,-0.755102,-0.000916
-0.265306,-0.755102,-0.001157
-0.224490,-0.755102,-0.001412
-0.183673,-0.755102,-0.001669
-0.142857,-0.755102,-0.001906
-0.102041,-0.755102,-0.002107
-0.061224,-0.755102,-0.002252
-0.020408,-0.755102,-0.002328
0.020408,-0.755102,-0.002328
0.061224,-0.755102,-0.002252
0.102041,-0.755102,-0.002107
0.142857,-0.755102,-0.001906
0.183673,-0.755102,-0.001669
0.224490,-0.755102,-0.001412
0.265306,-0.755102,-0.001157
0.306122,-0.755102,-0.000916
0.346939,-0.755102,-0.000702
0.387755,-0.755102,-0.000520
0.428571,-0.755102,-0.000373
0.469388,-0.755102,-0.000258
0.510204,-0.755102,-0.000173
0.551020,-0.755102,-0.000112
0.591837,-0.755102,-0.000070
0.632653,-0.755102,-0.000043
0.673469,-0.755102,-0.000025
0.714286,-0.755102,-0.000014
0.755102,-0.755102,-0.000008
0.795918,-0.755102,-0.000004
0.836735,-0.755102,-0.000002
0.877551,-0.755102,-0.000001
0.918367,-0.755102,-0.000001
0.959184,-0.755102,-0.000000
1.000000,-0.755102,-0.000000
-1.000000,-0.714286,-0.000000
-0.959184,-0.714286,-0.000000
-0.918367,-0.714286,-0.000001
-0.877551,-0.714286,-0.000002
-0.836735,-0.714286,-0.000004
-0.795918,-0.714286,-0.000008
-0.755102,-0.714286,-0.000014
-0.714286,-0.714286,-0.000026
-0.673469,-0.714286,-0.000046
-0.632653,-0.714286,-0.000078
-0.591837,-0.714286,-0.000128
-0.551020,-0.714286,-0.000204
-0.510204,-0.714286,-0.000315
-0.469388,-0.714286,-0.000470
-0.428571,-0.714286,-0.000679
-0.387755,-0.714286,-0.000947
-0.346939,-0.714286,-0.001278
-0.306122,-0.714286,-0.001669
-0.265306,-0.714286,-0.002107
-0.224490,-0.714286,-0.002573
-0.183673,-0.714286,-0.003039
-0.142857,-0.714286,-0.003473
-0.102041,-0.714286,-0.003838
-0.061224,-0.714286,-0.004102
-0.020408,-0.714286,-0.004241
0.020408,-0.714286,-0.004241
0.061224,-0.714286,-0.004102
0.102041,-0.714286,-0.003838
0.142857,-0.714286,-0.003473
0.183673,-0.714286,-0.003040
0.224490,-0.714286,-0.002573
0.265306,-0.714286,-0.002107
0.306122,-0.714286,-0.001669
0.346939,-0.714286,-0.001278
0.387755,-0.714286,-0.000947
0.428571,-0.714286,-0.000679
0.469388,-0.714286,-0.000470
0.510204,-0.714286,-0.000315
0.551020,-0.714286,-0.000205
0.591837,-0.714286,-0.000128
0.632653,-0.714286,-0.000078
0.673469,-0.714286,-0.000046
0.714286,-0.714286,-0.000026
0.755102,-0.714286,-0.000014
0.795918,-0.714286,-0.000008
0.836735,-0.714286,-0.000004
0.877551,-0.714286,-0.000002
0.918367,-0.714286,-0.000001
0.959184,-0.714286,-0.000000
1.000000,-0.714286,-0.000000
-1.000000,-0.673469,-0.000000
-0.959184,-0.673469,-0.000001
-0.918367,-0.673469,-0.000002
-0.877551,-0.673469,-0.000003
-0.836735,-0.673469,-0.000007
-0.795918,-0.673469,-0.000013
-0.755102,-0.673469,-0.000025
-0.714286,-0.673469,-0.000046
-0.673469,-0.673469,-0.000080
-0.632653,-0.673469,-0.000137
