f(x): 7.145603660945117	x1: -2.1802415346116915	x2: 3.151771226992408	
f(x): 7.117028721909018	x1: -2.1749376576646573	x2: 3.146389621450701	
f(x): 7.088568192043753	x1: -2.1696444845908585	x2: 3.141018726001014	
f(x): 7.060221613252245	x1: -2.164361993933491	x2: 3.1356585191860464	
f(x): 7.031988529271649	x1: -2.1590901642787528	x2: 3.130308979591498	
f(x): 7.003868485666011	x1: -2.1538289742557546	x2: 3.124970085845982	
f(x): 6.975861029818952	x1: -2.1485784025364367	x2: 3.1196418166209416	
f(x): 6.947965710926388	x1: -2.143338427835481	x2: 3.114324150630561	
f(x): 6.9201820799892655	x1: -2.138109028910226	x2: 3.1090170666316816	
f(x): 6.892509689806337	x1: -2.1328901845605817	x2: 3.1037205434237167	
f(x): 6.864948094966964	x1: -2.1276818736289447	x2: 3.098434559848565	
f(x): 6.837496851843948	x1: -2.122484075000112	x2: 3.093159094790526	
f(x): 6.8101555185863845	x1: -2.117296767601196	x2: 3.0878941271762153	
f(x): 6.7829236551125565	x1: -2.112119930401541	x2: 3.0826396359744797	
f(x): 6.755800823102849	x1: -2.106953542412637	x2: 3.0773956001963123	
f(x): 6.72878658599269	x1: -2.101797582688036	x2: 3.0721619988947686	
f(x): 6.70188050896553	x1: -2.096652030323268	x2: 3.066938811164881	
f(x): 6.675082158945833	x1: -2.091516864455757	x2: 3.0617260161435764	
f(x): 6.648391104592118	x1: -2.086392064264736	x2: 3.0565235930095906	
f(x): 6.621806916290002	x1: -2.081277608971163	x2: 3.0513315209833856	
f(x): 6.595329166145299	x1: -2.0761734778376395	x2: 3.0461497793270658	
f(x): 6.56895742797712	x1: -2.071079650168325	x2: 3.0409783473442937	
f(x): 6.542691277311018	x1: -2.065996105308855	x2: 3.0358172043802076	
f(x): 6.516530291372156	x1: -2.060922822646257	x2: 3.0306663298213388	
f(x): 6.490474049078506	x1: -2.0558597816088677	x2: 3.025525703095527	
f(x): 6.464522131034055	x1: -2.0508069616662508	x2: 3.0203953036718394	
f(x): 6.4386741195220765	x1: -2.045764342329113	x2: 3.0152751110604865	
f(x): 6.412929598498385	x1: -2.0407319031492244	x2: 3.0101651048127405	
f(x): 6.387288153584658	x1: -2.0357096237193324	x2: 3.0050652645208533	
f(x): 6.361749372061752	x1: -2.0306974836730824	x2: 2.9999755698179738	
f(x): 6.336312842863064	x1: -2.0256954626849346	x2: 2.9948960003780654	
f(x): 6.3109781565679155	x1: -2.020703540470083	x2: 2.989826535915826	
f(x): 6.285744905394963	x1: -2.0157216967843734	x2: 2.9847671561866043	
f(x): 6.260612683195632	x1: -2.010749911424221	x2: 2.97971784098632	
f(x): 6.235581085447578	x1: -2.005788164226531	x2: 2.9746785701513816	
f(x): 6.210649709248179	x1: -2.0008364350686154	x2: 2.969649323558605	
f(x): 6.1858181533080465	x1: -1.9958947038681139	x2: 2.964630081125133	
f(x): 6.161086017944568	x1: -1.9909629505829116	x2: 2.9596208228083554	
f(x): 6.136452905075473	x1: -1.9860411552110593	x2: 2.9546215286058266	
f(x): 6.111918418212424	x1: -1.9811292977906927	x2: 2.949632178555186	
f(x): 6.087482162454638	x1: -1.9762273583999517	x2: 2.9446527527340773	
f(x): 6.063143744482526	x1: -1.9713353171569008	x2: 2.9396832312600694	
f(x): 6.038902772551361	x1: -1.966453154219449	x2: 2.934723594290575	
f(x): 6.014758856484978	x1: -1.9615808497852696	x2: 2.929773822022771	
f(x): 5.990711607669487	x1: -1.9567183840917206	x2: 2.9248338946935206	
f(x): 5.966760639047024	x1: -1.9518657374157655	x2: 2.919903792579291	
f(x): 5.942905565109511	x1: -1.9470228900738937	x2: 2.914983495996075	
f(x): 5.919146001892463	x1: -1.9421898224220413	x2: 2.9100729852993137	
f(x): 5.895481566968796	x1: -1.937366514855512	x2: 2.905172240883815	
f(x): 5.871911879442679	x1: -1.932552947808898	x2: 2.9002812431836755	
f(x): 5.8484365599434005	x1: -1.9277491017560024	x2: 2.8953999726722017	
f(x): 5.82505523061926	x1: -1.9229549572097588	x2: 2.8905284098618327	
f(x): 5.801767515131488	x1: -1.9181704947221543	x2: 2.8856665353040594	
f(x): 5.778573038648185	x1: -1.9133956948841506	x2: 2.880814329589348	
f(x): 5.755471427838295	x1: -1.9086305383256061	x2: 2.8759717733470613	
f(x): 5.7324623108655866	x1: -1.903875005715198	x2: 2.871138847245381	
f(x): 5.709545317382676	x1: -1.8991290777603442	x2: 2.8663155319912303	
f(x): 5.686720078525061	x1: -1.8943927352071261	x2: 2.8615018083301944	
f(x): 5.663986226905184	x1: -1.889665958840211	x2: 2.8566976570464453	
f(x): 5.641343396606519	x1: -1.884948729482774	x2: 2.8519030589626633	
f(x): 5.618791223177683	x1: -1.8802410279964226	x2: 2.84711799493996	
f(x): 5.596329343626567	x1: -1.8755428352811174	x2: 2.8423424458778013	
f(x): 5.5739573964144915	x1: -1.8708541322750973	x2: 2.8375763927139306	
f(x): 5.551675021450393	x1: -1.8661748999548016	x2: 2.832819816424292	
f(x): 5.529481860085022	x1: -1.8615051193347936	x2: 2.828072698022954	
f(x): 5.507377555105174	x1: -1.8568447714676843	x2: 2.823335018562032	
f(x): 5.485361750727935	x1: -1.8521938374440567	x2: 2.8186067591316144	
f(x): 5.463434092594958	x1: -1.8475522983923889	x2: 2.813887900859684	
f(x): 5.44159422776676	x1: -1.8429201354789784	x2: 2.8091784249120435	
f(x): 5.419841804717035	x1: -1.8382973299078662	x2: 2.8044783124922392	
f(x): 5.3981764733270055	x1: -1.8336838629207617	x2: 2.799787544841485	
f(x): 5.3765978848797715	x1: -1.8290797157969667	x2: 2.7951061032385884	
f(x): 5.355105692054717	x1: -1.8244848698533003	x2: 2.7904339689998734	
f(x): 5.333699548921902	x1: -1.8198993064440234	x2: 2.7857711234791065	
f(x): 5.312379110936504	x1: -1.8153230069607642	x2: 2.781117548067421	
f(x): 5.291144034933266	x1: -1.8107559528324426	x2: 2.776473224193242	
f(x): 5.26999397912098	x1: -1.8061981255251962	x2: 2.771838133322212	
f(x): 5.248928603076976	x1: -1.8016495065423053	x2: 2.7672122569571176	
f(x): 5.22794756774165	x1: -1.7971100774241184	x2: 2.7625955766378123	
f(x): 5.207050535413004	x1: -1.7925798197479783	x2: 2.7579880739411444	
f(x): 5.186237169741208	x1: -1.7880587151281475	x2: 2.753389730480882	
f(x): 5.165507135723186	x1: -1.7835467452157348	x2: 2.748800527907639	
f(x): 5.144860099697231	x1: -1.7790438916986204	x2: 2.7442204479088024	
f(x): 5.1242957293376215	x1: -1.7745501363013838	x2: 2.739649472208456	
f(x): 5.103813693649281	x1: -1.7700654607852286	x2: 2.7350875825673095	
f(x): 5.083413662962448	x1: -1.7655898469479105	x2: 2.7305347607826245	
f(x): 5.06309530892737	x1: -1.7611232766236629	x2: 2.72599098868814	
f(x): 5.042858304509016	x1: -1.7566657316831245	x2: 2.721456248154001	
f(x): 5.0227023239818145	x1: -1.752217194033266	x2: 2.716930521086683	
f(x): 5.00262704292441	x1: -1.747777645617318	x2: 2.7124137894289233	
f(x): 4.98263213821444	x1: -1.743347068414697	x2: 2.707906035159644	
f(x): 4.962717288023332	x1: -1.7389254444409343	x2: 2.7034072402938825	
f(x): 4.942882171811128	x1: -1.7345127557476026	x2: 2.698917386882717	
f(x): 4.923126470321323	x1: -1.7301089844222441	x2: 2.6944364570131967	
f(x): 4.9034498655757215	x1: -1.725714112588299	x2: 2.689964432808267	
f(x): 4.883852040869327	x1: -1.7213281224050327	x2: 2.685501296426699	
f(x): 4.864332680765235	x1: -1.716950996067464	x2: 2.681047030063019	
f(x): 4.844891471089566	x1: -1.7125827158062943	x2: 2.6766016159474337	
f(x): 4.825528098926398	x1: -1.7082232638878354	x2: 2.6721650363457616	
f(x): 4.806242252612739	x1: -1.7038726226139382	x2: 2.6677372735593594	
f(x): 4.7870336217334994	x1: -1.699530774321922	x2: 2.6633183099250526	
f(x): 4.767901897116506	x1: -1.6951977013845023	x2: 2.6589081278150637	
f(x): 4.7488467708275195	x1: -1.6908733862097214	x2: 2.654506709636941	
f(x): 4.729867936165281	x1: -1.6865578112408761	x2: 2.6501140378334873	
f(x): 4.710965087656568	x1: -1.682250958956448	x2: 2.645730094882692	
f(x): 4.692137921051289	x1: -1.677952811870033	x2: 2.641354863297656	
f(x): 4.6733861333175755	x1: -1.6736633525302702	x2: 2.6369883256265254	
f(x): 4.654709422636909	x1: -1.6693825635207724	x2: 2.63263046445242	
f(x): 4.6361074883992615	x1: -1.6651104274600554	x2: 2.628281262393362	
f(x): 4.617580031198257	x1: -1.660846927001469	x2: 2.6239407021022076	
f(x): 4.599126752826354	x1: -1.656592044833126	x2: 2.619608766266577	
f(x): 4.580747356270043	x1: -1.6523457636778331	x2: 2.6152854376087826	
f(x): 4.562441545705063	x1: -1.648108066293022	x2: 2.6109706988857635	
f(x): 4.544209026491647	x1: -1.643878935470679	x2: 2.606664532889013	
f(x): 4.526049505169771	x1: -1.639658354037276	x2: 2.602366922444509	
f(x): 4.5079626894544385	x1: -1.6354463048537018	x2: 2.5980778504126483	
f(x): 4.489948288230968	x1: -1.6312427708151926	x2: 2.5937972996881733	
f(x): 4.472006011550311	x1: -1.6270477348512637	x2: 2.5895252532001067	
f(x): 4.454135570624385	x1: -1.6228611799256407	x2: 2.5852616939116806	
f(x): 4.436336677821425	x1: -1.6186830890361903	x2: 2.5810066048202693	
f(x): 4.418609046661351	x1: -1.6145134452148524	x2: 2.5767599689573197	
f(x): 4.400952391811159	x1: -1.6103522315275722	x2: 2.572521769388284	
f(x): 4.3833664290803265	x1: -1.6061994310742314	x2: 2.568291989212551	
f(x): 4.36585087541624	x1: -1.6020550269885803	x2: 2.5640706115633782	
f(x): 4.348405448899639	x1: -1.5979190024381702	x2: 2.559857619607824	
f(x): 4.331029868740073	x1: -1.5937913406242856	x2: 2.555652996546681	
f(x): 4.313723855271389	x1: -1.5896720247818763	x2: 2.5514567256144054	
f(x): 4.296487129947223	x1: -1.5855610381794902	x2: 2.5472687900790527	
f(x): 4.279319415336522	x1: -1.581458364119206	x2: 2.543089173242209	
f(x): 4.262220435119074	x1: -1.5773639859365656	x2: 2.538917858438924	
f(x): 4.245189914081063	x1: -1.5732778870005077	x2: 2.534754829037644	
f(x): 4.228227578110639	x1: -1.5692000507133004	x2: 2.530600068440144	
f(x): 4.2113331541935	x1: -1.5651304605104746	x2: 2.5264535600814626	
f(x): 4.194506370408508	x1: -1.561069099860757	x2: 2.5223152874298345	
f(x): 4.1777469559233005	x1: -1.5570159522660043	x2: 2.5181852339866238	
f(x): 4.161054640989939	x1: -1.5529710012611362	x2: 2.5140633832862576	
f(x): 4.144429156940567	x1: -1.548934230414069	x2: 2.50994971889616	
f(x): 4.1278702361830755	x1: -1.5449056233256497	x2: 2.5058442244166867	
f(x): 4.111377612196809	x1: -1.5408851636295908	x2: 2.501746883481057	
f(x): 4.094951019528266	x1: -1.536872834992403	x2: 2.4976576797552896	
f(x): 4.07859019378683	x1: -1.5328686211133304	x2: 2.4935765969381367	
f(x): 4.062294871640516	x1: -1.528872505724285	x2: 2.489503618761018	
f(x): 4.046064790811722	x1: -1.5248844725897803	x2: 2.485438728987955	
f(x): 4.029899690073021	x1: -1.520904505506867	x2: 2.481381911415507	
f(x): 4.013799309242944	x1: -1.5169325883050675	x2: 2.4773331498727034	
f(x): 3.997763389181798	x1: -1.51296870484631	x2: 2.4732924282209816	
f(x): 3.981791671787494	x1: -1.5090128390248652	x2: 2.4692597303541195	
f(x): 3.9658838999913923	x1: -1.5050649747672797	x2: 2.465235040198172	
f(x): 3.950039817754163	x1: -1.501125096032313	x2: 2.4612183417114073	
f(x): 3.934259170061667	x1: -1.4971931868108714	x2: 2.4572096188842396	
f(x): 3.9185417029208507	x1: -1.4932692311259446	x2: 2.4532088557391667	
f(x): 3.902887163355653	x1: -1.4893532130325409	x2: 2.4492160363307054	
f(x): 3.8872952994029406	x1: -1.4854451166176232	x2: 2.445231144745327	
f(x): 3.8717658601084466	x1: -1.4815449260000455	x2: 2.4412541651013937	
f(x): 3.856298595522734	x1: -1.477652625330488	x2: 2.4372850815490943	
f(x): 3.8408932566971723	x1: -1.4737681987913938	x2: 2.4333238782703805	
f(x): 3.8255495956799264	x1: -1.4698916305969054	x2: 2.4293705394789034	
f(x): 3.8102673655119705	x1: -1.4660229049928009	x2: 2.425425049419949	
f(x): 3.7950463202231086	x1: -1.462162006256431	x2: 2.421487392370377	
f(x): 3.779886214828018	x1: -1.4583089186966547	x2: 2.4175575526385553	
f(x): 3.7647868053223066	x1: -1.4544636266537778	x2: 2.413635514564298	
f(x): 3.7497478486785827	x1: -1.4506261144994885	x2: 2.409721262518802	
f(x): 3.7347691028425407	x1: -1.4467963666367951	x2: 2.4058147809045844	
f(x): 3.7198503267290732	x1: -1.442974367499963	x2: 2.4019160541554196	
f(x): 3.7049912802183824	x1: -1.4391601015544526	x2: 2.3980250667362766	
f(x): 3.690191724152119	x1: -1.4353535532968555	x2: 2.394141803143256	
f(x): 3.67545142032953	x1: -1.4315547072548338	x2: 2.390266247903529	
f(x): 3.6607701315036247	x1: -1.4277635479870567	x2: 2.386398385575273	
f(x): 3.6461476213773603	x1: -1.423980060083139	x2: 2.382538200747612	
f(x): 3.631583654599833	x1: -1.4202042281635778	x2: 2.378685678040553	
f(x): 3.61707799676249	x1: -1.4164360368796929	x2: 2.3748408021049237	
f(x): 3.602630414395361	x1: -1.4126754709135625	x2: 2.3710035576223123	
f(x): 3.5882406749632936	x1: -1.4089225149779636	x2: 2.3671739293050047	
f(x): 3.573908546862217	x1: -1.4051771538163091	x2: 2.3633519018959226	
f(x): 3.5596337994154057	x1: -1.4014393722025875	x2: 2.359537460168564	
f(x): 3.545416202869776	x1: -1.3977091549413003	x2: 2.35573058892694	
f(x): 3.5312555283921796	x1: -1.3939864868674023	x2: 2.351931273005514	
f(x): 3.5171515480657245	x1: -1.3902713528462396	x2: 2.348139497269142	
f(x): 3.5031040348861042	x1: -1.386563737773489	x2: 2.3443552466130098	
f(x): 3.4891127627579466	x1: -1.3828636265750973	x2: 2.3405785059625734	
f(x): 3.475177506491171	x1: -1.3791710042072203	x2: 2.336809260273499	
f(x): 3.4612980417973658	x1: -1.3754858556561627	x2: 2.3330474945315998	
f(x): 3.4474741452861752	x1: -1.3718081659383174	x2: 2.329293193752779	
f(x): 3.4337055944617094	x1: -1.3681379201001056	x2: 2.3255463429829666	
f(x): 3.4199921677189553	x1: -1.3644751032179159	x2: 2.321806927298061	
f(x): 3.406333644340215	x1: -1.3608197003980447	x2: 2.318074931803869	
f(x): 3.3927298044915517	x1: -1.3571716967766363	x2: 2.3143503416360436	
f(x): 3.379180429219249	x1: -1.353531077519623	x2: 2.3106331419600274	
f(x): 3.365685300446289	x1: -1.3498978278226652	x2: 2.3069233179709907	
f(x): 3.352244200968843	x1: -1.3462719329110926	x2: 2.3032208548937727	
f(x): 3.33885691445277	x1: -1.3426533780398435	x2: 2.2995257379828216	
f(x): 3.325523225430139	x1: -1.3390421484934065	x2: 2.295837952522136	
f(x): 3.31224291929576	x1: -1.3354382295857607	x2: 2.292157483825205	
f(x): 3.299015782303728	x1: -1.3318416066603171	x2: 2.288484317234949	
f(x): 3.285841601563984	x1: -1.3282522650898592	x2: 2.284818438123662	
f(x): 3.272720165038887	x1: -1.3246701902764841	x2: 2.2811598318929507	
f(x): 3.259651261539803	x1: -1.3210953676515442	x2: 2.277508483973678	
f(x): 3.246634680723701	x1: -1.317527782675588	x2: 2.273864379825903	
f(x): 3.2336702130897743	x1: -1.3139674208383023	x2: 2.2702275049388216	
f(x): 3.2207576499760604	x1: -1.310414267658453	x2: 2.2665978448307103	
f(x): 3.2078967835560857	x1: -1.306868308683827	x2: 2.2629753850488665	
f(x): 3.1950874068355235	x1: -1.303329529491175	x2: 2.259360111169551	
f(x): 3.1823293136488564	x1: -1.2997979156861523	x2: 2.2557520087979293	
f(x): 3.169622298656061	x1: -1.2962734529032611	x2: 2.252151063568014	
f(x): 3.156966157339302	x1: -1.2927561268057932	x2: 2.2485572611426075	
f(x): 3.1443606859996405	x1: -1.2892459230857718	x2: 2.2449705872132433	
f(x): 3.1318056817537525	x1: -1.285742827463894	x2: 2.241391027500129	
f(x): 3.1193009425306673	x1: -1.282246825689474	x2: 2.237818567752089	
f(x): 3.1068462670685126	x1: -1.2787579035403842	x2: 2.234253193746507	
f(x): 3.094441454911273	x1: -1.275276046823	x2: 2.230694891289269	
f(x): 3.082086306405568	x1: -1.2718012413721411	x2: 2.227143646214704	
f(x): 3.069780622697434	x1: -1.2683334730510152	x2: 2.223599444385531	
f(x): 3.0575242057291243	x1: -1.2648727277511607	x2: 2.2200622716928	
f(x): 3.045316858235924	x1: -1.2614189913923903	x2: 2.216532114055833	
f(x): 3.033158383742969	x1: -1.2579722499227344	x2: 2.2130089574221725	
f(x): 3.021048586562091	x1: -1.2545324893183838	x2: 2.2094927877675197	
f(x): 3.0089872717886585	x1: -1.2510996955836347	x2: 2.2059835910956815	
f(x): 2.9969742452984485	x1: -1.2476738547508306	x2: 2.2024813534385124	
f(x): 2.9850093137445146	x1: -1.2442549528803077	x2: 2.1989860608558596	
f(x): 2.9730922845540793	x1: -1.2408429760603377	x2: 2.1954976994355055	
f(x): 2.9612229659254323	x1: -1.2374379104070723	x2: 2.192016255293113	
f(x): 2.9494011668248423	x1: -1.2340397420644873	x2: 2.188541714572169	
f(x): 2.937626696983484	x1: -1.2306484572043266	x2: 2.1850740634439285	
f(x): 2.9258993668943756	x1: -1.227264042026047	x2: 2.1816132881073593	
f(x): 2.914218987809325	x1: -1.2238864827567622	x2: 2.1781593747890864	
f(x): 2.9025853717358943	x1: -1.2205157656511874	x2: 2.1747123097433363	
f(x): 2.8909983314343743	x1: -1.2171518769915846	x2: 2.171272079251882	
f(x): 2.879457680414769	x1: -1.2137948030877066	x2: 2.167838669623988	
f(x): 2.8679632329337936	x1: -1.2104445302767426	x2: 2.1644120671963543	
f(x): 2.856514803991887	x1: -1.2071010449232624	x2: 2.1609922583330627	
f(x): 2.84511220933023	x1: -1.2037643334191623	x2: 2.1575792294255205	
f(x): 2.8337552654277824	x1: -1.20043438218361	x2: 2.154172966892407	
f(x): 2.822443789498329	x1: -1.1971111776629901	x2: 2.150773457179618	
f(x): 2.811177599487535	x1: -1.1937947063308492	x2: 2.147380686760212	
f(x): 2.799956514070016	x1: -1.1904849546878418	x2: 2.1439946421343548	
f(x): 2.7887803526464228	x1: -1.187181909261676	x2: 2.140615309829266	
f(x): 2.777648935340531	x1: -1.183885556607059	x2: 2.137242676399165	
f(x): 2.7665620829963444	x1: -1.1805958833056431	x2: 2.1338767284252156	
f(x): 2.7555196171752137	x1: -1.1773128759659721	x2: 2.130517452515473	
f(x): 2.744521360152965	x1: -1.174036521223427	x2: 2.12716483530483	
f(x): 2.7335671349170374	x1: -1.170766805740172	x2: 2.1238188634549626	
f(x): 2.7226567651636318	x1: -1.167503716205101	x2: 2.1204795236542773	
f(x): 2.711790075294877	x1: -1.1642472393337848	x2: 2.1171468026178557	
f(x): 2.7009668904160007	x1: -1.1609973618684166	x2: 2.1138206870874034	
f(x): 2.6901870363325147	x1: -1.157754070577759	x2: 2.110501163831195	
f(x): 2.6794503395474103	x1: -1.1545173522570906	x2: 2.1071882196440215	
f(x): 2.668756627258368	x1: -1.1512871937281537	x2: 2.1038818413471363	
f(x): 2.6581057273549717	x1: -1.1480635818391	x2: 2.100582015788204	
f(x): 2.647497468415944	x1: -1.1448465034644386	x2: 2.097288729841245	
f(x): 2.636931679706381	x1: -1.1416359455049825	x2: 2.0940019704065853	
f(x): 2.626408191175007	x1: -1.1384318948877967	x2: 2.0907217244108014	
f(x): 2.6159268334514385	x1: -1.135234338566145	x2: 2.0874479788066695	
f(x): 2.605487437843455	x1: -1.1320432635194375	x2: 2.0841807205731127	
f(x): 2.595089836334285	x1: -1.1288586567531786	x2: 2.080919936715147	
f(x): 2.5847338615799043	x1: -1.1256805052989143	x2: 2.0776656142638306	
f(x): 2.5744193469063337	x1: -1.12250879621418	x2: 2.074417740276212	
f(x): 2.564146126306966	x1: -1.1193435165824488	x2: 2.071176301835276	
f(x): 2.553914034439889	x1: -1.1161846535130795	x2: 2.067941286049894	
f(x): 2.543722906625225	x1: -1.113032194141264	x2: 2.064712680054771	
f(x): 2.533572578842479	x1: -1.1098861256279766	x2: 2.061490471010393	
f(x): 2.5234628877278986	x1: -1.1067464351599214	x2: 2.0582746461029773	
f(x): 2.513393670571847	x1: -1.1036131099494813	x2: 2.055065192544419	
f(x): 2.5033647653161792	x1: -1.1004861372346662	x2: 2.0518620975722413	
f(x): 2.4933760105516387	x1: -1.0973655042790618	x2: 2.0486653484495423	
f(x): 2.4834272455152546	x1: -1.0942511983717786	x2: 2.045474932464945	
f(x): 2.473518310087757	x1: -1.0911432068274007	x2: 2.042290836932546	
f(x): 2.4636490447909996	x1: -1.0880415169859339	x2: 2.0391130491918643	
f(x): 2.453819290785389	x1: -1.0849461162127556	x2: 2.0359415566077907	
f(x): 2.444028889867333	x1: -1.081856991898564	x2: 2.0327763465705355	
f(x): 2.4342776844666894	x1: -1.0787741314593273	x2: 2.02961740649558	
f(x): 2.4245655176442353	x1: -1.0756975223362322	x2: 2.026464723823624	
f(x): 2.414892233089133	x1: -1.0726271519956345	x2: 2.0233182860205363	
f(x): 2.4052576751164203	x1: -1.0695630079290082	x2: 2.020178080577304	
f(x): 2.3956616886645037	x1: -1.0665050776528948	x2: 2.0170440950099815	
f(x): 2.386104119292659	x1: -1.0634533487088538	x2: 2.0139163168596417	
f(x): 2.3765848131785483	x1: -1.060407808663412	x2: 2.0107947336923244	
f(x): 2.3671036171157445	x1: -1.0573684451080139	x2: 2.0076793330989875	
f(x): 2.3576603785112606	x1: -1.0543352456589712	x2: 2.004570102695456	
f(x): 2.3482549453831014	x1: -1.0513081979574133	x2: 2.001467030122372	
f(x): 2.3388871663578072	x1: -1.0482872896692377	x2: 1.9983701030451468	
f(x): 2.3295568906680257	x1: -1.0452725084850603	x2: 1.9952793091539096	
f(x): 2.3202639681500816	x1: -1.0422638421201655	x2: 1.9921946361634582	
f(x): 2.3110082492415587	x1: -1.0392612783144572	x2: 1.9891160718132097	
f(x): 2.301789584978893	x1: -1.0362648048324092	x2: 1.9860436038671516	
f(x): 2.292607826994977	x1: -1.0332744094630162	x2: 1.982977220113792	
f(x): 2.2834628275167677	x1: -1.0302900800197443	x2: 1.979916908366111	
f(x): 2.274354439362912	x1: -1.0273118043404823	x2: 1.9768626564615106	
f(x): 2.265282515941374	x1: -1.0243395702874927	x2: 1.9738144522617669	
f(x): 2.256246911247077	x1: -1.0213733657473627	x2: 1.9707722836529808	
f(x): 2.2472474798595545	x1: -1.0184131786309556	x2: 1.9677361385455296	
f(x): 2.2382840769406074	x1: -1.015458996873362	x2: 1.9647060048740175	
f(x): 2.2293565582319714	x1: -1.0125108084338517	x2: 1.9616818705972277	
f(x): 2.2204647800530006	x1: -1.0095686012958243	x2: 1.958663723698074	
f(x): 2.2116085992983483	x1: -1.0066323634667615	x2: 1.955651552183552	
f(x): 2.2027878734356654	x1: -1.0037020829781793	x2: 1.9526453440846916	
f(x): 2.1940024605033086	x1: -1.0007777478855788	x2: 1.9496450874565079	
f(x): 2.1852522191080537	x1: -0.997859346268399	x2: 1.9466507703779536	
f(x): 2.1765370084228177	x1: -0.9949468662299681	x2: 1.9436623809518712	
f(x): 2.1678566881843944	x1: -0.9920402958974561	x2: 1.9406799073049446	
f(x): 2.159211118691196	x1: -0.9891396234218272	x2: 1.9377033375876518	
f(x): 2.150600160801004	x1: -0.9862448369777912	x2: 1.9347326599742174	
f(x): 2.1420236759287303	x1: -0.9833559247637571	x2: 1.9317678626625643	
f(x): 2.133481526044185	x1: -0.9804728750017849	x2: 1.9288089338742667	
f(x): 2.1249735736698554	x1: -0.9775956759375383	x2: 1.9258558618545023	
f(x): 2.116499681878694	x1: -0.9747243158402372	x2: 1.9229086348720057	
f(x): 2.108059714291912	x1: -0.9718587830026112	x2: 1.9199672412190207	
f(x): 2.0996535350767873	x1: -0.9689990657408517	x2: 1.917031669211253	
f(x): 2.0912810089444753	x1: -0.9661451523945653	x2: 1.9141019071878238	
f(x): 2.0829420011478312	x1: -0.9632970313267268	x2: 1.9111779435112222	
f(x): 2.0746363774792442	x1: -0.9604546909236323	x2: 1.9082597665672587	
f(x): 2.0663640042684728	x1: -0.9576181195948525	x2: 1.9053473647650185	
f(x): 2.058124748380496	x1: -0.954787305773186	x2: 1.902440726536815	
f(x): 2.04991847721337	x1: -0.9519622379146131	x2: 1.8995398403381432	
f(x): 2.0417450586960944	x1: -0.9491429044982487	x2: 1.8966446946476323	
f(x): 2.0336043612864825	x1: -0.9463292940262965	x2: 1.893755277967001	
f(x): 2.0254962539690484	x1: -0.9435213950240026	x2: 1.89087157882101	
f(x): 2.017420606252896	x1: -0.9407191960396091	x2: 1.887993585757416	
f(x): 2.0093772881696186	x1: -0.9379226856443081	x2: 1.885121287346926	
f(x): 2.001366170271207	x1: -0.9351318524321961	x2: 1.8822546721831515	
f(x): 1.9933871236279668	x1: -0.9323466850202274	x2: 1.8793937288825615	
f(x): 1.9854400198264406	x1: -0.929567172048169	x2: 1.8765384460844379	
f(x): 1.9775247309673434	x1: -0.9267933021785542	x2: 1.873688812450829	
f(x): 1.9696411296635037	x1: -0.9240250640966375	x2: 1.8708448166665046	
f(x): 1.9617890890378096	x1: -0.921262446510349	x2: 1.8680064474389093	
f(x): 1.953968482721172	x1: -0.9185054381502488	x2: 1.8651736934981185	
f(x): 1.946179184850486	x1: -0.9157540277694813	x2: 1.8623465435967919	
f(x): 1.9384210700666062	x1: -0.9130082041437311	x2: 1.8595249865101289	
f(x): 1.9306940135123307	x1: -0.9102679560711763	x2: 1.856709011035823	
f(x): 1.9229978908303882	x1: -0.9075332723724447	x2: 1.8538986059940175	
f(x): 1.9153325781614388	x1: -0.9048041418905681	x2: 1.851093760227259	
f(x): 1.9076979521420783	x1: -0.9020805534909376	x2: 1.848294462600454	
f(x): 1.900093889902854	x1: -0.8993624960612588	x2: 1.8455007020008236	
f(x): 1.892520269066286	x1: -0.8966499585115072	x2: 1.8427124673378585	
f(x): 1.8849769677448986	x1: -0.8939429297738832	x2: 1.8399297475432748	
f(x): 1.8774638645392558	x1: -0.8912413988027681	x2: 1.837152531570969	
f(x): 1.8699808385360104	x1: -0.888545354574679	x2: 1.8343808083969737	
f(x): 1.862527769305954	x1: -0.8858547860882251	x2: 1.831614567019414	
f(x): 1.8551045369020829	x1: -0.8831696823640629	x2: 1.8288537964584615	
f(x): 1.8477110218576622	x1: -0.8804900324448525	x2: 1.826098485756292	
f(x): 1.8403471051843072	x1: -0.8778158253952129	x2: 1.8233486239770407	
f(x): 1.8330126683700672	x1: -0.8751470503016786	x2: 1.8206042002067573	
f(x): 1.8257075933775155	x1: -0.8724836962726553	x2: 1.8178652035533631	
f(x): 1.8184317626418502	x1: -0.8698257524383763	x2: 1.8151316231466075	
f(x): 1.8111850590690057	x1: -0.8671732079508585	x2: 1.812403448138023	
f(x): 1.8039673660337607	x1: -0.8645260519838589	x2: 1.8096806677008825	
f(x): 1.796778567377868	x1: -0.861884273732831	x2: 1.8069632710301555	
f(x): 1.7896185474081805	x1: -0.8592478624148816	x2: 1.8042512473424646	
f(x): 1.7824871908947897	x1: -0.8566168072687268	x2: 1.801544585876042	
f(x): 1.775384383069172	x1: -0.8539910975546491	x2: 1.798843275890686	
f(x): 1.7683100096223396	x1: -0.8513707225544543	x2: 1.7961473066677187	
f(x): 1.761263956703002	x1: -0.8487556715714282	x2: 1.7934566675099417	
f(x): 1.7542461109157332	x1: -0.8461459339302931	x2: 1.7907713477415936	
